time,pelvis_tx,pelvis_ty,pelvis_tilt,q_hip_r,q_knee_r,q_ankle_r,q_hip_l,q_knee_l,q_ankle_l
1.5699999999999998,1.884,0.033269935423835995,-0.00019241073395984964,-0.002459425348462391,-0.7875432930749575,-0.33752147347401534,0.2502609806515671,-0.32510417431570104,0.059436927872795656
1.58,1.896,0.03385992979258551,0.0008181361639200507,0.024774902822065282,-0.8417360278664715,-0.3443002538184037,0.23768830360122953,-0.3289153262624579,0.07282358780164955
1.5899999999999999,1.908,0.03447884102708993,0.0014176385640563842,0.05321093229849514,-0.895805655992934,-0.33823239039017117,0.22454882078961166,-0.3302621443605341,0.08515127898569583
1.6,1.92,0.03516328061214239,0.0016898655481736241,0.08239159438922743,-0.9480437354811354,-0.32659090181742045,0.21066408872088324,-0.3290214661263091,0.0962330023373959
1.6099999999999999,1.932,0.03594152523014414,0.0017136960828544841,0.11168778279258844,-0.9966292854006761,-0.31225120480049945,0.19589605282297537,-0.3251346602340081,0.10585207312791162
1.62,1.944,0.03683118639306138,0.0015124805554957404,0.14059534899857623,-1.0398405042482686,-0.2963139091066426,0.180277346774073,-0.3187049702647217,0.11370221992263817
1.63,1.956,0.03784316655704803,0.0011433830016040962,0.16835998062857682,-1.0756827870224492,-0.277285346326722,0.16381308943872927,-0.3098731061168116,0.11948493534868196
1.6400000000000001,1.968,0.03898207314744764,0.0006778276598576471,0.19408155706399327,-1.101894575361551,-0.25365390078624284,0.14661480988404926,-0.29898958940361714,0.12278557277127587
1.65,1.98,0.04023032735109902,0.00012427739566807684,0.21746075087287048,-1.1174419867601642,-0.227035269289361,0.12916224593687034,-0.286908207578645,0.12331841897396828
1.6600000000000001,1.992,0.04155872519862831,-0.00047465476104812217,0.238242043501142,-1.1217274596204387,-0.19972677257285296,0.11184323368164752,-0.2745812090481902,0.12211293721585241
1.67,2.004,0.04290963874689306,-0.001125414987734871,0.2568601627726924,-1.116424132041776,-0.17179107171415212,0.09486760383643755,-0.26263432814864146,0.12101590602395734
1.68,2.016,0.04424026529751123,-0.0018178597922681285,0.2733668613916907,-1.1023422013953104,-0.14221732376624258,0.07814315626061188,-0.2510018711557773,0.1204115170476878
1.69,2.028,0.04550389645037637,-0.002625351836244982,0.2882890250732962,-1.0807798967493483,-0.11468100470015523,0.06179678696986525,-0.23968848875230636,0.11991595517091443
1.7,2.04,0.04665643058998842,-0.0036131263658349846,0.3020402786447182,-1.053010180583065,-0.09039109991153366,0.04594492850611488,-0.22872881687555963,0.11933838432037792
1.71,2.0519999999999996,0.0476646709694986,-0.0047800491789632615,0.31460743969365645,-1.0196840632997772,-0.06733025909715556,0.030473151195781645,-0.21792678315995076,0.11861767178833002
1.72,2.064,0.04849755821356165,-0.006226284418178038,0.32639211241924454,-0.9817592417937465,-0.047295045079876155,0.01568092300327037,-0.20761745917345314,0.11789149569321522
1.73,2.0759999999999996,0.04913857044957457,-0.008004157702725586,0.3374944366219121,-0.9394661572060908,-0.03300668299174245,0.0016994098843901182,-0.19794669785989555,0.11726970238785363
1.74,2.088,0.049570581538810186,-0.010125674948378231,0.3479852690537381,-0.8935429294397694,-0.023208922488189107,-0.011503872824893678,-0.18886523270879413,0.11688280392291786
1.75,2.0999999999999996,0.049786490713730445,-0.012613776098332152,0.3576885017920962,-0.844129947589366,-0.014303780454234163,-0.023853025490842096,-0.18050765937654983,0.1168733770169036
1.76,2.112,0.04978483456505908,-0.015485097909379086,0.3664238681562591,-0.7912645103614286,-0.0033894071045968465,-0.03527164556416658,-0.17302425708839578,0.11737448612853502
1.77,2.1239999999999997,0.04958474704045945,-0.01876437722075386,0.3739006762440585,-0.7338919118478211,0.002746524496517265,-0.045661430092824896,-0.1665565353682651,0.11836925917808534
1.78,2.136,0.04919927214608646,-0.02239816970384919,0.3794078126924439,-0.6710065342344552,0.008060937295106659,-0.05511013440090302,-0.16111251857708095,0.11982924626324054
1.79,2.1479999999999997,0.04864188818431077,-0.026366000595261806,0.38270637832545734,-0.6018975627468336,0.007435434182831722,-0.06360738223132147,-0.15678590186722582,0.12175472471351544
1.7999999999999998,2.16,0.04791103198335114,-0.030471055354944997,0.3836243026450888,-0.5274664508232849,0.0010515059512603948,-0.07154515142728371,-0.15336583243773397,0.12414352920289227
1.81,2.1719999999999997,0.047002593676783236,-0.03454831629670322,0.3822472164725727,-0.4494215891950076,-0.006785859620373158,-0.07914938230560292,-0.1508837151874198,0.12708850446092881
1.8199999999999998,2.184,0.04591432229653437,-0.03834934544844755,0.37889074087656954,-0.3708958230598465,-0.011994709437322622,-0.08670844380411205,-0.14944806050828965,0.13063463070471898
1.83,2.1959999999999997,0.04467014757375325,-0.04156790366852246,0.3736625048761141,-0.2946087221337399,-0.01265805013304821,-0.09461599960986493,-0.14907106053954078,0.13461109967702384
1.8399999999999999,2.208,0.04330164428980219,-0.04401140596018299,0.3669365072245662,-0.2233181299636654,-0.007693695240814747,-0.10299425348029582,-0.14997043937152818,0.13881395479163366
1.85,2.2199999999999998,0.04185149605605509,-0.045621746223344486,0.35951811689396007,-0.15979935988351238,-0.00204144778018247,-0.111683604475301,-0.15253064055985796,0.14301767400039408
1.8599999999999999,2.232,0.04036091668531969,-0.04634460464938409,0.3520831316185193,-0.10674160174693023,0.00540152215091098,-0.1205966792407545,-0.15699254891657824,0.1469525231708743
1.87,2.2439999999999998,0.03887280028383179,-0.04622727672716031,0.34533780155917604,-0.06616241515662735,0.013647650549828739,-0.12950465002417133,-0.1635990745450929,0.15033939423679277
1.88,2.2560000000000002,0.03742585798928352,-0.04538724789421448,0.3399619629888828,-0.03944138426779055,0.020387414483426736,-0.13806050027189026,-0.17264749350522385,0.15294229199125492
1.8900000000000001,2.268,0.03605067831131548,-0.04398716855327371,0.3365411966394673,-0.027225186989876898,0.022176627302582252,-0.14587692999123944,-0.1844036642254291,0.15453829755307305
1.9,2.2800000000000002,0.0347661342447496,-0.042205242922337995,0.33547281851545413,-0.029389182303014717,0.01615354146071514,-0.15257654899265533,-0.19908959205717341,0.15492947289328546
1.9100000000000001,2.292,0.03357873335022831,-0.04018990006548752,0.3368052500798688,-0.04494675203263612,0.001334340685824732,-0.15785638619087872,-0.21687721482342293,0.15392514191538276
1.92,2.304,0.03249788690893295,-0.037652983687427796,0.3380914727781623,-0.0685839230173638,-0.021101268752866994,-0.1623560461747888,-0.2372584584878439,0.15098820306858568
1.93,2.316,0.03101186740995147,-0.03163052910701871,0.3323787270220483,-0.10481435236163915,-0.05784360929163606,-0.16998422472627356,-0.273505000292305,0.14101198250691419
1.94,2.328,0.0302794682374093,-0.02718729793879032,0.32519315695905726,-0.12436934209778915,-0.07495184564691486,-0.17331284972142072,-0.30006966997837475,0.13082215437264616
1.95,2.34,0.029721648631264936,-0.02268055934218985,0.31775737004872434,-0.1446286084002315,-0.08547648444773012,-0.17425426424097962,-0.3306318233916768,0.11727676403539136
1.96,2.352,0.029362212545071573,-0.01832787747820173,0.31107912776807467,-0.16748139239102441,-0.08432017745495413,-0.17196893434639665,-0.36590329197733,0.09956143338214465
1.97,2.364,0.029217086363931173,-0.014386605054193757,0.30526771485983434,-0.19201974696432506,-0.07453288438495116,-0.16561834559845118,-0.40639223519274476,0.07653806542867081
1.98,2.376,0.029261627200943538,-0.011658702137178534,0.30325117444677363,-0.22182850592839368,-0.05377788035112727,-0.15339348489135232,-0.4529217615202776,0.047040815356925524
1.99,2.388,0.029520679235484758,-0.009479552910614059,0.30128817458621854,-0.2507159491226076,-0.029651609235402773,-0.1366693043991629,-0.5037394647879502,0.008610459768147435
2.0,2.4,0.02998988736384188,-0.007349272300301397,0.2965169516117222,-0.2738178137909907,-0.008919086378078917,-0.11685138393162753,-0.5564826967708068,-0.04123362334867052
2.01,2.412,0.030631572631560914,-0.00530350696664708,0.28898982031986686,-0.2911283719354397,0.008479513321280063,-0.0948234609565086,-0.6083294866632265,-0.10475911716985208
2.02,2.424,0.03140136869169438,-0.0035215573971663027,0.27952484396526545,-0.3037597081674717,0.023287787353508945,-0.0714870424325729,-0.656224189608976,-0.1836362300482358
2.03,2.436,0.03218677911434181,-0.002133777013239161,0.26912991797557706,-0.3132919498986839,0.03661839494580893,-0.046946489936106735,-0.7019117807522018,-0.263282657833284
2.04,2.448,0.03286247594786451,-0.0010142388560654045,0.2582561430424092,-0.32098236219041987,0.050044925734919046,-0.020947125824761197,-0.7512536496654902,-0.31533649042759687
2.05,2.46,0.03347101701019253,5.1856225856817575e-05,0.2464267460992053,-0.3265013441488502,0.06352390448415114,0.0058409161571681125,-0.8039228386808317,-0.33922408629875556
2.06,2.472,0.03406894835462382,0.0009473235137800419,0.23366005460625883,-0.3295455297944714,0.07656768991932189,0.03344316172735571,-0.858101895166162,-0.342861670906634
2.07,2.484,0.0347080581288114,0.0014661458139192062,0.22024354898585463,-0.3300581569715389,0.08851582177474845,0.06211406886102724,-0.9115671189411821,-0.3369601121246317
2.08,2.496,0.03541987359614979,0.0016915714218705292,0.2060201483260127,-0.32795911611738426,0.09919225818145985,0.09130735897127364,-0.9627955938347865,-0.3247871139465406
2.09,2.508,0.03623174683612461,0.0016688095489185316,0.19094238876466146,-0.3232588504139652,0.10829472073888602,0.12049477053294474,-1.0098447906327965,-0.31059449339142975
2.1,2.52,0.03715512312778854,0.0014183372182351697,0.17507811571743234,-0.3161205499751527,0.11554299340690218,0.149181919854222,-1.051243661852121,-0.29349986767356856
2.11,2.532,0.03819967251650306,0.00102354233586957,0.15838179109747932,-0.3066644251731713,0.12067297097472839,0.17645456599201326,-1.0848424502164522,-0.270684635185428
2.12,2.5439999999999996,0.03936761142924939,0.0005240585599074462,0.141117516902602,-0.2954097268001511,0.12312540279093373,0.2016713005279252,-1.108466687231207,-0.24517566717284686
2.13,2.556,0.04064752365379078,-6.605587511581739e-06,0.12359544093813656,-0.283101054708587,0.12285993555138144,0.22413202033711704,-1.1204433914035834,-0.21708199608199916
2.14,2.5679999999999996,0.04199137284128025,-0.0005952133250508537,0.10636091644973643,-0.27089556022065553,0.12158450129194598,0.2441491723653131,-1.1215439953173396,-0.18915588918413656
2.15,2.58,0.04334803555748505,-0.0012401485452330542,0.08947912269207774,-0.25912771520715006,0.1207194682277213,0.26199281525183377,-1.1130749538812734,-0.1610515851930088
2.16,2.5919999999999996,0.04466705649023582,-0.0019669313516200507,0.07292121445433454,-0.24768895462574866,0.12021687642061654,0.2780332721464185,-1.0965124830123962,-0.13280767168042665
2.17,2.6039999999999996,0.045911087562345416,-0.0028328454608638563,0.05678185572518879,-0.23656886405059008,0.11968075948846092,0.29252139867099547,-1.072427075971276,-0.10807900720284465
2.1799999999999997,2.6159999999999997,0.047027762443139866,-0.003889111135316308,0.04110091579136422,-0.22571110483085202,0.11905016350688898,0.3060077032793776,-1.0428355620413348,-0.08567714643766651
2.19,2.6279999999999997,0.04797751217932735,-0.0051598985739407755,0.025873243935446367,-0.21507188084736462,0.11837746091211444,0.3186778879284351,-1.008992709228298,-0.06180677393324222
2.2,2.6399999999999997,0.04875224603996145,-0.006674440454269277,0.011110922970363592,-0.20461232631751453,0.11762377400543181,0.33050575152136724,-0.9702397840744627,-0.045105768596738996
2.21,2.6519999999999997,0.049321760751602585,-0.008525120659280848,-0.002827330503226782,-0.19482800000561193,0.11704155486498186,0.34150815181283106,-0.9273348758060596,-0.028622183971424353
2.2199999999999998,2.6639999999999997,0.049678472570764666,-0.010784543904556772,-0.015756950630881384,-0.18591216937639174,0.11676363125862664,0.3519727091121818,-0.8806582489171043,-0.018213398910870624
2.23,2.6759999999999997,0.04981955951371453,-0.01344688411847886,-0.02769066616652932,-0.17791299428415708,0.1169294535812321,0.36157557789295525,-0.8302862962387219,-0.007701369227066837
2.2399999999999998,2.6879999999999997,0.04975989844141621,-0.01650721234583998,-0.03862821293270321,-0.17087736033662485,0.11755243875587063,0.3698161140443501,-0.7749794272454064,-0.00019598775475689309
2.25,2.6999999999999997,0.049509175926370795,-0.01994394327932097,-0.048595900134839116,-0.164845838875243,0.11864684838231924,0.37624587914628144,-0.7141758035883695,0.005244625483469419
2.26,2.7119999999999997,0.04907125159909396,-0.023731354856089577,-0.05760978211179698,-0.15988045992128894,0.12025434062471065,0.3809025043645898,-0.6484800308033168,0.007297221199161717
2.27,2.7239999999999998,0.04844932747188773,-0.027728976221022085,-0.0659434893839598,-0.1558464999755515,0.12236606960679097,0.3836527741110774,-0.5784710360680567,0.005003788814967537
2.28,2.7359999999999998,0.047654074460661,-0.03182064434012011,-0.07376170662921792,-0.15275857485014116,0.12498003647850028,0.38408345388675585,-0.5036894541858044,-0.0020636475616129506
2.29,2.7479999999999998,0.04668124378934148,-0.035768300572256315,-0.08142431306779968,-0.1505779289959685,0.12814399354607298,0.38216641244394206,-0.4262282675500693,-0.006696063515969024
2.3,2.76,0.04554549765292713,-0.03926969160917092,-0.08933699716296868,-0.14930300900364452,0.13176312468567186,0.37786772492582976,-0.3482091027194301,-0.009723828629740762
2.31,2.772,0.04426497623346005,-0.042183737476190586,-0.09751699970233535,-0.14923595559175917,0.13577136652172692,0.371956358465221,-0.27318358336827103,-0.010215100639067455
2.32,2.784,0.04287291642074861,-0.0443700060317935,-0.10597217934356816,-0.15067206336706504,0.13997409744047107,0.3650368096855986,-0.2041843394052681,-0.008438454530739142
2.33,2.796,0.04140712675896665,-0.04570856402149572,-0.11471241950622858,-0.15384568518871863,0.144126110132589,0.35766403977968925,-0.14406135759874322,-0.002045674150070107
2.34,2.808,0.039912690619459984,-0.04617302749223199,-0.12361114987820908,-0.15899287471706525,0.1479314683150524,0.35044773805793156,-0.09493410364603122,0.0067676672497522196
2.35,2.82,0.03843149575857898,-0.0458227066960134,-0.1324229714650575,-0.16636114505686947,0.15111847859648084,0.3440222885944165,-0.05850759798096213,0.016639398163043082
2.36,2.832,0.03700273871508474,-0.044785823618651056,-0.1407978053630253,-0.17622271573087694,0.1534316681371021,0.3389798115771646,-0.03565975022791324,0.022362949240169298
2.37,2.844,0.035653032037120044,-0.04321908686628518,-0.1483823946287937,-0.18879874735493118,0.1546497774528076,0.3358434512875476,-0.026919450383670267,0.021583741217389672
2.38,2.856,0.034397887387826905,-0.04128424585620134,-0.1548434653429466,-0.20427290196087564,0.15456843804477494,0.3349087550938032,-0.03198579592514837,0.012433092089105422
2.39,2.868,0.03324185703278422,-0.03911171643708234,-0.15991540308107077,-0.22279406716649225,0.15299098590654733,0.3360761387667215,-0.04956605048129689,-0.005515840619194164
2.4,2.88,0.03218997274597584,-0.03641369534681114,-0.16425877913031098,-0.24381459314485907,0.14939421702005307,0.33698860264367875,-0.07458031298769563,-0.028623886241103652
2.41,2.892,0.03125747715564375,-0.03283589132323667,-0.16859668267826441,-0.2668203406681224,0.14316612012909463,0.33427896178550276,-0.09867518117330985,-0.05046661186579485
2.42,2.904,0.030469628128879402,-0.028619384844838697,-0.172221604023577,-0.2924080707277839,0.13399861575993469,0.3282221675948229,-0.11948994735903305,-0.0686887468874099
2.4299999999999997,2.916,0.029849687765892044,-0.02417669462323469,-0.17391648659214895,-0.32162447989037607,0.12160112005703089,0.3210582997731377,-0.1397739979508128,-0.08130222136427581
2.44,2.928,0.029427768236791257,-0.019644255251580697,-0.17300812273636434,-0.3550956881952841,0.10521203926416507,0.31359472732112936,-0.16104152846846556,-0.08462115661040145
2.45,2.94,0.029221563067512706,-0.015338533142870557,-0.16848739927675344,-0.39355092213216547,0.08388541836962084,0.3064646863019196,-0.18352994095066474,-0.0791499559095748
2.46,2.952,0.029200621090453842,-0.01230632818421454,-0.15798112202148934,-0.4383394123099622,0.056757099152736856,0.30366821712681347,-0.21231507374769146,-0.061362416173511625
2.4699999999999998,2.964,0.02938712602442242,-0.010084230668236608,-0.1423793431481095,-0.4881839853866436,0.021561421190424652,0.30238869702776794,-0.24262760961333873,-0.03692111373137521
2.48,2.976,0.029792654500066233,-0.007962318258893656,-0.12335368158122849,-0.5407986002639918,-0.024239803777015647,0.2986596120570167,-0.267799641758664,-0.014991255035683854
2.49,2.988,0.030385933052144043,-0.005867929694664235,-0.10179189523920416,-0.5935899274589745,-0.08313277178072692,0.29192320212006023,-0.2868336861616163,0.003324116865083233
2.5,3.0,0.031126838733445166,-0.003959045303817371,-0.07871546903758395,-0.6430673471398674,-0.15746029973112918,0.2828504447397009,-0.30064528112132477,0.01889070093659336
2.51,3.0119999999999996,0.031947844308579325,-0.0024380349813931364,-0.05472758203511392,-0.6876474700480587,-0.24477992380268807,0.27248336416084007,-0.31066562239706025,0.032333848285131646
2.52,3.024,0.032649760555574545,-0.001258605442441725,-0.029087667664721754,-0.7357612968127203,-0.30592115799891856,0.26175206306402954,-0.3188718099805746,0.04588433886029753
2.53,3.0359999999999996,0.033269935423835995,-0.00019241073395984964,-0.002459425348462391,-0.7875432930749575,-0.33752147347401534,0.2502609806515671,-0.32510417431570104,0.059436927872795656
2.54,3.048,0.03385992979258551,0.0008181361639200507,0.024774902822065282,-0.8417360278664715,-0.3443002538184037,0.23768830360122953,-0.3289153262624579,0.07282358780164955
2.55,3.0599999999999996,0.03447884102708993,0.0014176385640563842,0.05321093229849514,-0.895805655992934,-0.33823239039017117,0.22454882078961166,-0.3302621443605341,0.08515127898569583
2.56,3.072,0.03516328061214239,0.0016898655481736241,0.08239159438922743,-0.9480437354811354,-0.32659090181742045,0.21066408872088324,-0.3290214661263091,0.0962330023373959
2.57,3.0839999999999996,0.03594152523014414,0.0017136960828544841,0.11168778279258844,-0.9966292854006761,-0.31225120480049945,0.19589605282297537,-0.3251346602340081,0.10585207312791162
2.58,3.096,0.03683118639306138,0.0015124805554957404,0.14059534899857623,-1.0398405042482686,-0.2963139091066426,0.180277346774073,-0.3187049702647217,0.11370221992263817
2.59,3.1079999999999997,0.03784316655704803,0.0011433830016040962,0.16835998062857682,-1.0756827870224492,-0.277285346326722,0.16381308943872927,-0.3098731061168116,0.11948493534868196
2.6,3.12,0.03898207314744764,0.0006778276598576471,0.19408155706399327,-1.101894575361551,-0.25365390078624284,0.14661480988404926,-0.29898958940361714,0.12278557277127587
2.61,3.1319999999999997,0.04023032735109902,0.00012427739566807684,0.21746075087287048,-1.1174419867601642,-0.227035269289361,0.12916224593687034,-0.286908207578645,0.12331841897396828
2.62,3.144,0.04155872519862831,-0.00047465476104812217,0.238242043501142,-1.1217274596204387,-0.19972677257285296,0.11184323368164752,-0.2745812090481902,0.12211293721585241
2.63,3.1559999999999997,0.04290963874689306,-0.001125414987734871,0.2568601627726924,-1.116424132041776,-0.17179107171415212,0.09486760383643755,-0.26263432814864146,0.12101590602395734
2.6399999999999997,3.1679999999999997,0.04424026529751123,-0.0018178597922681285,0.2733668613916907,-1.1023422013953104,-0.14221732376624258,0.07814315626061188,-0.2510018711557773,0.1204115170476878
2.65,3.1799999999999997,0.04550389645037637,-0.002625351836244982,0.2882890250732962,-1.0807798967493483,-0.11468100470015523,0.06179678696986525,-0.23968848875230636,0.11991595517091443
2.66,3.1919999999999997,0.04665643058998842,-0.0036131263658349846,0.3020402786447182,-1.053010180583065,-0.09039109991153366,0.04594492850611488,-0.22872881687555963,0.11933838432037792
2.67,3.2039999999999997,0.0476646709694986,-0.0047800491789632615,0.31460743969365645,-1.0196840632997772,-0.06733025909715556,0.030473151195781645,-0.21792678315995076,0.11861767178833002
2.6799999999999997,3.2159999999999997,0.04849755821356165,-0.006226284418178038,0.32639211241924454,-0.9817592417937465,-0.047295045079876155,0.01568092300327037,-0.20761745917345314,0.11789149569321522
2.69,3.2279999999999998,0.04913857044957457,-0.008004157702725586,0.3374944366219121,-0.9394661572060908,-0.03300668299174245,0.0016994098843901182,-0.19794669785989555,0.11726970238785363
2.7,3.2399999999999998,0.049570581538810186,-0.010125674948378231,0.3479852690537381,-0.8935429294397694,-0.023208922488189107,-0.011503872824893678,-0.18886523270879413,0.11688280392291786
2.71,3.252,0.049786490713730445,-0.012613776098332152,0.3576885017920962,-0.844129947589366,-0.014303780454234163,-0.023853025490842096,-0.18050765937654983,0.1168733770169036
2.7199999999999998,3.264,0.04978483456505908,-0.015485097909379086,0.3664238681562591,-0.7912645103614286,-0.0033894071045968465,-0.03527164556416658,-0.17302425708839578,0.11737448612853502
2.73,3.276,0.04958474704045945,-0.01876437722075386,0.3739006762440585,-0.7338919118478211,0.002746524496517265,-0.045661430092824896,-0.1665565353682651,0.11836925917808534
2.74,3.288,0.04919927214608646,-0.02239816970384919,0.3794078126924439,-0.6710065342344552,0.008060937295106659,-0.05511013440090302,-0.16111251857708095,0.11982924626324054
2.75,3.3,0.04864188818431077,-0.026366000595261806,0.38270637832545734,-0.6018975627468336,0.007435434182831722,-0.06360738223132147,-0.15678590186722582,0.12175472471351544
2.76,3.312,0.04791103198335114,-0.030471055354944997,0.3836243026450888,-0.5274664508232849,0.0010515059512603948,-0.07154515142728371,-0.15336583243773397,0.12414352920289227
2.77,3.324,0.047002593676783236,-0.03454831629670322,0.3822472164725727,-0.4494215891950076,-0.006785859620373158,-0.07914938230560292,-0.1508837151874198,0.12708850446092881
2.78,3.336,0.04591432229653437,-0.03834934544844755,0.37889074087656954,-0.3708958230598465,-0.011994709437322622,-0.08670844380411205,-0.14944806050828965,0.13063463070471898
2.79,3.348,0.04467014757375325,-0.04156790366852246,0.3736625048761141,-0.2946087221337399,-0.01265805013304821,-0.09461599960986493,-0.14907106053954078,0.13461109967702384
2.8,3.36,0.04330164428980219,-0.04401140596018299,0.3669365072245662,-0.2233181299636654,-0.007693695240814747,-0.10299425348029582,-0.14997043937152818,0.13881395479163366
2.81,3.372,0.04185149605605509,-0.045621746223344486,0.35951811689396007,-0.15979935988351238,-0.00204144778018247,-0.111683604475301,-0.15253064055985796,0.14301767400039408
2.82,3.384,0.04036091668531969,-0.04634460464938409,0.3520831316185193,-0.10674160174693023,0.00540152215091098,-0.1205966792407545,-0.15699254891657824,0.1469525231708743
2.83,3.396,0.03887280028383179,-0.04622727672716031,0.34533780155917604,-0.06616241515662735,0.013647650549828739,-0.12950465002417133,-0.1635990745450929,0.15033939423679277
2.84,3.408,0.03742585798928352,-0.04538724789421448,0.3399619629888828,-0.03944138426779055,0.020387414483426736,-0.13806050027189026,-0.17264749350522385,0.15294229199125492
2.85,3.42,0.03605067831131548,-0.04398716855327371,0.3365411966394673,-0.027225186989876898,0.022176627302582252,-0.14587692999123944,-0.1844036642254291,0.15453829755307305
2.86,3.432,0.0347661342447496,-0.042205242922337995,0.33547281851545413,-0.029389182303014717,0.01615354146071514,-0.15257654899265533,-0.19908959205717341,0.15492947289328546
2.87,3.444,0.03357873335022831,-0.04018990006548752,0.3368052500798688,-0.04494675203263612,0.001334340685824732,-0.15785638619087872,-0.21687721482342293,0.15392514191538276
2.88,3.4559999999999995,0.03249788690893295,-0.037652983687427796,0.3380914727781623,-0.0685839230173638,-0.021101268752866994,-0.1623560461747888,-0.2372584584878439,0.15098820306858568
2.8899999999999997,3.4679999999999995,0.03101186740995147,-0.03163052910701871,0.3323787270220483,-0.10481435236163915,-0.05784360929163606,-0.16998422472627356,-0.273505000292305,0.14101198250691419
2.9,3.4799999999999995,0.0302794682374093,-0.02718729793879032,0.32519315695905726,-0.12436934209778915,-0.07495184564691486,-0.17331284972142072,-0.30006966997837475,0.13082215437264616
2.9099999999999997,3.4919999999999995,0.029721648631264936,-0.02268055934218985,0.31775737004872434,-0.1446286084002315,-0.08547648444773012,-0.17425426424097962,-0.3306318233916768,0.11727676403539136
2.92,3.5039999999999996,0.029362212545071573,-0.01832787747820173,0.31107912776807467,-0.16748139239102441,-0.08432017745495413,-0.17196893434639665,-0.36590329197733,0.09956143338214465
2.9299999999999997,3.5159999999999996,0.029217086363931173,-0.014386605054193757,0.30526771485983434,-0.19201974696432506,-0.07453288438495116,-0.16561834559845118,-0.40639223519274476,0.07653806542867081
2.94,3.5279999999999996,0.029261627200943538,-0.011658702137178534,0.30325117444677363,-0.22182850592839368,-0.05377788035112727,-0.15339348489135232,-0.4529217615202776,0.047040815356925524
2.9499999999999997,3.5399999999999996,0.029520679235484758,-0.009479552910614059,0.30128817458621854,-0.2507159491226076,-0.029651609235402773,-0.1366693043991629,-0.5037394647879502,0.008610459768147435
2.96,3.5519999999999996,0.02998988736384188,-0.007349272300301397,0.2965169516117222,-0.2738178137909907,-0.008919086378078917,-0.11685138393162753,-0.5564826967708068,-0.04123362334867052
2.9699999999999998,3.5639999999999996,0.030631572631560914,-0.00530350696664708,0.28898982031986686,-0.2911283719354397,0.008479513321280063,-0.0948234609565086,-0.6083294866632265,-0.10475911716985208
2.98,3.5759999999999996,0.03140136869169438,-0.0035215573971663027,0.27952484396526545,-0.3037597081674717,0.023287787353508945,-0.0714870424325729,-0.656224189608976,-0.1836362300482358
2.9899999999999998,3.5879999999999996,0.03218677911434181,-0.002133777013239161,0.26912991797557706,-0.3132919498986839,0.03661839494580893,-0.046946489936106735,-0.7019117807522018,-0.263282657833284
3.0,3.5999999999999996,0.03286247594786451,-0.0010142388560654045,0.2582561430424092,-0.32098236219041987,0.050044925734919046,-0.020947125824761197,-0.7512536496654902,-0.31533649042759687
3.01,3.6119999999999997,0.03347101701019253,5.1856225856817575e-05,0.2464267460992053,-0.3265013441488502,0.06352390448415114,0.0058409161571681125,-0.8039228386808317,-0.33922408629875556
3.02,3.6239999999999997,0.03406894835462382,0.0009473235137800419,0.23366005460625883,-0.3295455297944714,0.07656768991932189,0.03344316172735571,-0.858101895166162,-0.342861670906634
3.03,3.6359999999999997,0.0347080581288114,0.0014661458139192062,0.22024354898585463,-0.3300581569715389,0.08851582177474845,0.06211406886102724,-0.9115671189411821,-0.3369601121246317
3.04,3.6479999999999997,0.03541987359614979,0.0016915714218705292,0.2060201483260127,-0.32795911611738426,0.09919225818145985,0.09130735897127364,-0.9627955938347865,-0.3247871139465406
3.05,3.6599999999999997,0.03623174683612461,0.0016688095489185316,0.19094238876466146,-0.3232588504139652,0.10829472073888602,0.12049477053294474,-1.0098447906327965,-0.31059449339142975
3.06,3.6719999999999997,0.03715512312778854,0.0014183372182351697,0.17507811571743234,-0.3161205499751527,0.11554299340690218,0.149181919854222,-1.051243661852121,-0.29349986767356856
3.07,3.6839999999999993,0.03819967251650306,0.00102354233586957,0.15838179109747932,-0.3066644251731713,0.12067297097472839,0.17645456599201326,-1.0848424502164522,-0.270684635185428
3.08,3.6959999999999997,0.03936761142924939,0.0005240585599074462,0.141117516902602,-0.2954097268001511,0.12312540279093373,0.2016713005279252,-1.108466687231207,-0.24517566717284686
3.09,3.7079999999999993,0.04064752365379078,-6.605587511581739e-06,0.12359544093813656,-0.283101054708587,0.12285993555138144,0.22413202033711704,-1.1204433914035834,-0.21708199608199916
3.1,3.7199999999999998,0.04199137284128025,-0.0005952133250508537,0.10636091644973643,-0.27089556022065553,0.12158450129194598,0.2441491723653131,-1.1215439953173396,-0.18915588918413656
3.11,3.7319999999999993,0.04334803555748505,-0.0012401485452330542,0.08947912269207774,-0.25912771520715006,0.1207194682277213,0.26199281525183377,-1.1130749538812734,-0.1610515851930088
3.12,3.7439999999999993,0.04466705649023582,-0.0019669313516200507,0.07292121445433454,-0.24768895462574866,0.12021687642061654,0.2780332721464185,-1.0965124830123962,-0.13280767168042665
3.13,3.7559999999999993,0.045911087562345416,-0.0028328454608638563,0.05678185572518879,-0.23656886405059008,0.11968075948846092,0.29252139867099547,-1.072427075971276,-0.10807900720284465
3.1399999999999997,3.7679999999999993,0.047027762443139866,-0.003889111135316308,0.04110091579136422,-0.22571110483085202,0.11905016350688898,0.3060077032793776,-1.0428355620413348,-0.08567714643766651
3.15,3.7799999999999994,0.04797751217932735,-0.0051598985739407755,0.025873243935446367,-0.21507188084736462,0.11837746091211444,0.3186778879284351,-1.008992709228298,-0.06180677393324222
