time,force_r_x,force_r_y,cop_r_x,force_l_x,force_l_y,cop_l_x
0.38,15.55217947230777,890.9241550820034,0.1520862936803697,-2.4907753995159223,2.491403693636542,0.7129110510726767
0.39,23.620778415429594,912.4540081495651,0.15400197882036373,-2.545214856791918,2.545927499862595,0.7836120630696266
0.4,32.811472044093605,934.8525413386967,0.15568200767284066,-2.880078775687707,2.8810161040351403,0.8296133067790015
0.41000000000000003,43.94679901997985,957.480952579953,0.15708010739533618,-3.2641538459635515,3.265457183599179,0.8636110221962524
0.42,55.4433942740178,979.7210317405799,0.15843078661181834,-3.6598700033109255,3.6617899210333036,0.8877392083549427
0.43,66.5490222138602,1000.7007875864296,0.15989733288698935,-4.147353757270905,4.150464143780159,0.9059884818440682
0.44,77.90747102048591,1019.4817959439357,0.16152335373379711,-4.838281495286398,4.844149509708751,0.9191146215925055
0.45,89.65101383227416,1035.2730011046874,0.16339939581264484,-6.014744771022154,6.028716920851445,0.9297813317214113
0.46,102.42541923720528,1047.2569482378929,0.16555439162185248,-8.032186551701155,8.079680852890293,0.9390207119919716
0.47000000000000003,116.28175157512582,1054.2267562700329,0.16805325044650432,-11.074567961713717,11.390905884272307,0.9455789680147488
0.48,129.62279295799092,1055.0482939515857,0.1709942130960868,-9.463294279345293,17.670646553098567,0.9186663357022475
0.49,143.0752295150724,1047.1234200583613,0.1742137189520567,6.7584839775119745,38.164255247798,0.8735657956342224
0.5,156.7078539124188,1027.201680825857,0.17783900661574664,23.471409721316412,93.65707398021863,0.8765280521298123
0.51,169.94393235171756,991.7270141047532,0.1821353541861833,30.14391805883345,171.2566199342616,0.8867730322990196
0.52,181.31860390894943,938.3267839077806,0.18742330768115215,21.726624758519065,265.0866500192356,0.8956766083950202
0.53,188.7573484338918,864.4676369932342,0.1941542690745037,0.11204474615185687,359.66936630318435,0.8991207710260531
0.54,189.04569968101745,770.3378126036326,0.20331822007279052,-27.67614350082995,464.38936137948275,0.8806255246902929
0.55,179.39413026884188,656.3461009645702,0.21554164621702301,-59.17059824815843,576.894931019544,0.8529977711436683
0.56,158.9428875001447,526.6744125239669,0.23131514716812457,-87.65354773883165,669.6563583522809,0.8289092236164773
0.5700000000000001,126.80870411591411,395.4042160956573,0.2529138743681555,-109.28587120008021,754.927830040383,0.8082928614231544
0.58,85.64287748589672,275.4265597272015,0.2840347498624825,-125.56449688890818,828.1787004128598,0.7916689273335699
0.59,42.470328995502925,156.28928045147114,0.32446848736471634,-138.43066460631832,890.0941989291491,0.7775362903017508
0.6,-4.540341612810171,4.74994192580358,0.577082148542323,-144.93370749932564,943.3127266378222,0.7689464566800818
0.61,-0.699740712319561,0.7075701147407694,0.6386806923377655,-146.9814128347266,989.8057807438397,0.7635427028493877
0.62,-0.0998155671157021,0.10072468932784644,0.8813293474444434,-146.08188294073778,1029.2195424683855,0.7609506998995772
0.63,0.053223534385540665,-0.05314219439894848,0.14208941116089535,-141.6284910757786,1059.2390840675714,0.7587008735762987
0.64,0.11131570496661101,-0.11141734859685319,0.4170681664685762,-134.36860844237086,1078.4987557478453,0.7567195161969548
0.65,0.12575436677369137,-0.12589738829535244,0.462844656113444,-125.81781936609751,1086.4063620047416,0.7544374173055877
0.66,0.11071630268453755,-0.11084891904989498,0.45740611834979406,-116.03596747197219,1082.4216958655416,0.7508770603794835
0.67,0.0665992508670751,-0.06670086456148495,0.3411887549161683,-105.91397715074572,1066.3761534230064,0.7451267257404339
0.68,-0.010034861285473436,0.00997934604683118,2.9726149243897533,-96.27747802172723,1040.2158471866067,0.7357058730875402
0.6900000000000001,-0.11040021831198575,0.11039862289326978,0.9255911814199256,-87.25244687451347,1008.0888726684851,0.7215940464514736
0.7000000000000001,-0.23546507310597234,0.235524340255957,0.838280877131731,-78.94673200137886,972.2578469789886,0.7078295889176782
0.71,-0.3666413295748015,0.36675351291489405,0.824414442488161,-70.98766276618818,938.1210711402958,0.7018242538885331
0.72,-0.5149782838485044,0.5151391548724952,0.8274950016548882,-63.02402019729044,907.0076140408732,0.7014132230323031
0.73,-0.6851463415609095,0.6853593069445008,0.8391188230538955,-55.14990326374828,877.8411626367497,0.7022670325222112
0.74,-0.8842719659082156,0.884539100951037,0.8553898580311774,-48.15698207526352,852.1535099117102,0.7036048868996568
0.75,-1.1227367602071228,1.1230591075958412,0.8739969712383634,-42.375864180586746,830.9434253219005,0.7052512051468146
